,diff_rmse,diff_tau,aug_ind
11,0.0007716234431398294,-0.00040404040404051766,"(71315, 88326)"
10,0.0068997637696348035,-0.00040404040404051766,"(3847, 39342)"
367,0.0003044869277040452,-0.00040404040404051766,"(24526, 81415)"
9,0.01895560762188292,-0.00040404040404051766,"(1790, 55941)"
89,0.0037492588770750845,-0.00040404040404051766,"(8281, 71472)"
375,0.0014771947573174737,-0.00040404040404051766,"(87066, 90517)"
376,0.00046859192800685623,-0.00040404040404051766,"(46740, 80998)"
4,-0.0009278264363246358,-0.00040404040404051766,"(45125, 24935)"
279,0.0049760207758524355,-0.00040404040404051766,"(13177, 30281)"
378,0.00039885306000267406,-0.00040404040404051766,"(52138, 44754)"
379,0.00544185597396088,-0.00040404040404051766,"(27310, 1020)"
258,0.0017181395439722913,-0.00040404040404051766,"(82187, 49896)"
390,0.009939832930506681,-0.00040404040404051766,"(62796, 60265)"
0,0.007991001742646026,-0.00040404040404051766,"(67562, 78689)"
399,0.0009511535663437598,-0.00040404040404051766,"(85535, 88608)"
93,-0.0013457167845229712,-0.00040404040404051766,"(30171, 19000)"
396,0.0008174598628221674,-0.00040404040404051766,"(79101, 31391)"
398,0.0014702536077512152,-0.00040404040404051766,"(64816, 62824)"
84,-0.0006900664716389671,-0.00040404040404051766,"(93108, 44895)"
280,2.0389440012591464e-05,-0.00040404040404051766,"(72327, 36042)"
292,0.0005023299593662212,-0.00040404040404051766,"(89833, 51718)"
35,-0.0007658656606942815,-0.00040404040404051766,"(37124, 80342)"
52,0.0009808282299736404,-0.00040404040404051766,"(46704, 12087)"
306,0.00012639050000057273,-0.00040404040404051766,"(49248, 75448)"
48,0.008425307734664239,-0.00040404040404051766,"(3788, 59355)"
60,-0.0005409282705353124,-0.00040404040404051766,"(62759, 3801)"
304,0.0002377996540239291,-0.00040404040404051766,"(16627, 23298)"
318,0.0007473657916033383,-0.00040404040404051766,"(51809, 14065)"
320,0.000888987962011506,-0.00040404040404051766,"(26311, 15570)"
40,-0.000786663169014129,-0.00040404040404051766,"(58125, 11532)"
303,-1.0289448767158982e-05,-0.00040404040404051766,"(74542, 76423)"
34,0.0002518413678294362,-0.00040404040404051766,"(43982, 58654)"
82,0.0015652726485817503,-0.00040404040404051766,"(4267, 17346)"
329,0.000193664130025889,-0.00040404040404051766,"(84564, 89225)"
61,-0.00040988871538258365,-0.00040404040404051766,"(13259, 5784)"
331,0.011038496095398531,-0.00040404040404051766,"(80949, 78100)"
64,-0.000244944015865306,-0.00040404040404051766,"(27758, 97645)"
294,0.0031860922603180186,-0.00040404040404051766,"(20149, 96609)"
345,0.0074465235441786015,-0.00040404040404051766,"(62492, 83967)"
346,8.58358732193365e-05,-0.00040404040404051766,"(48144, 48602)"
290,0.0031198674126406978,-0.00040404040404051766,"(59107, 21645)"
80,-0.0003280309594699271,-0.00040404040404051766,"(6652, 58967)"
0,0.00014068779742806847,-0.00040404040404051766,"(2949, 11897)"
388,0.011869679724233834,-0.00040404040404051766,"(33466, 92935)"
385,0.000653297059629826,-0.00040404040404051766,"(15337, 11040)"
74,0.004225400877685276,-0.00040404040404051766,"(81879, 98784)"
243,0.016185255219956673,-0.00040404040404051766,"(87812, 6041)"
57,0.008019999190751442,-0.00040404040404051766,"(99442, 52948)"
329,0.0013817179591915363,-0.00040404040404051766,"(79494, 51524)"
59,0.006890367165293065,-0.00040404040404051766,"(55233, 74183)"
104,0.007892965923248757,-0.00040404040404051766,"(62766, 38067)"
239,0.000857051872457909,-0.00040404040404051766,"(42840, 10741)"
65,0.001406803405316126,-0.00040404040404051766,"(30117, 92018)"
69,0.005306788340154994,-0.00040404040404051766,"(5351, 47481)"
324,0.0022618364519613465,-0.00040404040404051766,"(56382, 33545)"
321,0.0006789105339641832,-0.00040404040404051766,"(23509, 96649)"
382,6.0340108725603914e-05,-0.00040404040404051766,"(22336, 78339)"
109,0.010878834668383214,-0.00040404040404051766,"(40967, 16890)"
316,0.0083442303162099,-0.00040404040404051766,"(22385, 30488)"
315,0.007208812523135516,-0.00040404040404051766,"(5042, 87676)"
310,0.0008549978508713141,-0.00040404040404051766,"(42299, 94403)"
110,0.006727506821863294,-0.00040404040404051766,"(80156, 14963)"
81,0.00884181120439645,-0.00040404040404051766,"(35848, 11799)"
237,9.171090753115618e-05,-0.00040404040404051766,"(63875, 8986)"
113,0.0016103775973050627,-0.00040404040404051766,"(8012, 97029)"
231,0.00011632666265645741,-0.00040404040404051766,"(39937, 73354)"
362,0.003654603285365654,-0.00040404040404051766,"(25650, 14522)"
340,-7.373327844839572e-05,-0.00040404040404051766,"(27067, 26093)"
341,0.001049846588386305,-0.00040404040404051766,"(76869, 46750)"
344,-0.00028317755139020684,-0.00040404040404051766,"(26419, 90100)"
377,0.004711260001145107,-0.00040404040404051766,"(64572, 37800)"
255,0.0003611766552378548,-0.00040404040404051766,"(59764, 85157)"
13,0.005783708201641813,-0.00040404040404051766,"(29132, 9724)"
16,6.454365513783311e-05,-0.00040404040404051766,"(9627, 24226)"
18,0.00029629544981951694,-0.00040404040404051766,"(67459, 1690)"
254,0.0013967269014406591,-0.00040404040404051766,"(86267, 37410)"
371,0.004302832373293902,-0.00040404040404051766,"(11760, 9067)"
251,0.0006036450131451099,-0.00040404040404051766,"(31108, 83718)"
370,0.00013840734953463052,-0.00040404040404051766,"(82819, 85571)"
362,-3.131880227691397e-05,-0.00040404040404051766,"(33660, 79012)"
29,0.0002674277445490758,-0.00040404040404051766,"(95317, 68337)"
250,3.009651724150686e-05,-0.00040404040404051766,"(69942, 6855)"
249,0.0005443798702721714,-0.00040404040404051766,"(50218, 61286)"
248,-2.4302954060057003e-05,-0.00040404040404051766,"(74427, 62719)"
35,0.0008071693947394598,-0.00040404040404051766,"(2318, 53797)"
356,0.0010320097827066776,-0.00040404040404051766,"(43647, 56646)"
355,0.0075063763983755916,-0.00040404040404051766,"(87633, 39302)"
41,0.00021865456787653614,-0.00040404040404051766,"(96145, 38835)"
42,-0.000305605139548637,-0.00040404040404051766,"(90166, 59418)"
167,0.0024168601550984548,-0.00040404040404051766,"(76846, 32920)"
150,0.00018149222072008642,-0.00040404040404051766,"(9161, 51112)"
15,0.0020537071969521647,-0.00040404040404051766,"(45785, 81455)"
25,0.007774412820964222,-0.00040404040404051766,"(48878, 48010)"
65,0.0013464789953725742,-0.00040404040404051766,"(43420, 8684)"
67,0.00339596322797317,-0.00040404040404051766,"(67970, 84810)"
2,0.029776710177643217,-0.00040404040404051766,"(22907, 42147)"
7,0.002829336734206628,-0.00040404040404051766,"(11520, 31450)"
69,0.000408581252021728,-0.00040404040404051766,"(56266, 5311)"
258,-0.0010549817314363386,-0.00040404040404051766,"(59946, 74193)"
13,-4.917134428628067e-06,-0.00040404040404051766,"(55270, 53579)"
21,0.005599255195715691,-0.00040404040404051766,"(57787, 35101)"
22,0.003319041387634142,-0.00040404040404051766,"(35879, 37860)"
73,6.024204815158196e-06,-0.00040404040404051766,"(72243, 44336)"
254,0.00024102426756233974,-0.00040404040404051766,"(13617, 5790)"
84,0.0008386437594852802,-0.00040404040404051766,"(77547, 44923)"
251,0.0026815976779691886,-0.00040404040404051766,"(80427, 69939)"
87,0.0020204167608403323,-0.00040404040404051766,"(13038, 82342)"
268,0.0020708936695783,-0.00040404040404051766,"(75884, 71906)"
237,-0.001176635492794953,-0.00040404040404051766,"(29356, 25626)"
235,0.01563896308903459,-0.00040404040404051766,"(67307, 79238)"
229,-0.00042049260662574417,-0.00040404040404051766,"(46442, 29354)"
47,0.006242012993298934,-0.00040404040404051766,"(71347, 20952)"
54,0.001929929100373956,-0.00040404040404051766,"(98317, 88332)"
55,0.01177353420029792,-0.00040404040404051766,"(76385, 54681)"
58,0.0015462873397217858,-0.00040404040404051766,"(89021, 28748)"
61,-0.00012629711120695775,-0.00040404040404051766,"(41866, 71964)"
64,0.013630074687335764,-0.00040404040404051766,"(41969, 63041)"
217,0.0021047527399939425,-0.00040404040404051766,"(1840, 49174)"
102,0.0069955948476944085,-0.00040404040404051766,"(3804, 85901)"
67,0.00015471280231454942,-0.00040404040404051766,"(89639, 12396)"
104,0.0004631662139809589,-0.00040404040404051766,"(39221, 69887)"
267,0.0003257470969070808,-0.00040404040404051766,"(6754, 37327)"
57,0.0006523062233085575,-0.00040404040404051766,"(9156, 80407)"
210,0.004614789523056745,-0.00040404040404051766,"(61454, 43909)"
8,0.00046804597588689933,-0.00040404040404051766,"(6241, 93817)"
360,0.00022104160875546786,-0.00040404040404051766,"(64827, 30063)"
365,0.0027633973306254167,-0.00040404040404051766,"(18212, 31784)"
366,-0.0010477901345762597,-0.00040404040404051766,"(93299, 92208)"
349,-0.0008535928632961431,-0.00040404040404051766,"(79982, 79058)"
375,-5.187688453942019e-05,-0.00040404040404051766,"(2149, 31407)"
378,-0.00033271444316024246,-0.00040404040404051766,"(9021, 92404)"
340,0.014407601944261994,-0.00040404040404051766,"(17465, 28489)"
339,0.00034122192667082607,-0.00040404040404051766,"(84704, 7344)"
336,-0.0005816548250489606,-0.00040404040404051766,"(91144, 14686)"
330,0.0009836533085721688,-0.00040404040404051766,"(85666, 29480)"
325,-0.0006645284591921263,-0.00040404040404051766,"(32175, 7897)"
399,0.003525229356056675,-0.00040404040404051766,"(11488, 83601)"
4,0.0012079492151118032,-0.00040404040404051766,"(12540, 74069)"
316,0.00023583216471459445,-0.00040404040404051766,"(31585, 33311)"
54,0.0049583272396616085,-0.00040404040404051766,"(68839, 11432)"
18,0.000893308866795478,-0.00040404040404051766,"(29422, 39593)"
310,0.002154257166352841,-0.00040404040404051766,"(21396, 83422)"
25,0.00033838440132794023,-0.00040404040404051766,"(55646, 62893)"
26,0.003059419852717876,-0.00040404040404051766,"(25609, 97819)"
297,0.0034414310267675274,-0.00040404040404051766,"(59293, 45807)"
31,0.003960752105252707,-0.00040404040404051766,"(81647, 94010)"
295,0.0009664714691638709,-0.00040404040404051766,"(32675, 81157)"
35,-0.00023783154640644177,-0.00040404040404051766,"(91943, 83641)"
36,-3.359184608905941e-05,-0.00040404040404051766,"(19625, 132)"
293,-0.001053709022704269,-0.00040404040404051766,"(19557, 13547)"
288,-0.00019211667504195895,-0.00040404040404051766,"(67489, 17187)"
42,0.00013409685641341262,-0.00040404040404051766,"(21046, 79861)"
47,0.002472988587773728,-0.00040404040404051766,"(81675, 52063)"
107,0.00020469781589790847,-0.00040404040404051766,"(73815, 70260)"
307,0.00011987780604996723,-0.00040404040404051766,"(83173, 53617)"
96,0.009943755796771092,-0.00040404040404051766,"(91407, 81415)"
323,0.0002040281879887862,-0.00040404040404051766,"(26306, 64815)"
370,-5.17382576300518e-05,-0.00040404040404051766,"(66011, 39059)"
377,-0.00011010113974269098,-0.00040404040404051766,"(38062, 25401)"
147,0.00173141505874852,-0.00040404040404051766,"(23218, 81423)"
104,0.0019197332026342773,-0.00040404040404051766,"(33070, 25696)"
148,5.774068980582414e-05,-0.00040404040404051766,"(26556, 98754)"
138,0.0024142697811918024,-0.00040404040404051766,"(47154, 67752)"
383,0.0010385150421856337,-0.00040404040404051766,"(53741, 47015)"
325,0.0008629082799072041,-0.00040404040404051766,"(76642, 95786)"
374,0.0001510301747549292,-0.00040404040404051766,"(62573, 86903)"
188,-0.0009233261250168878,-0.00040404040404051766,"(607, 63432)"
398,-3.737734154973804e-05,-0.00040404040404051766,"(15527, 75354)"
86,0.0011481741047826288,-0.00040404040404051766,"(13649, 26792)"
88,0.008350159322846967,-0.00040404040404051766,"(56705, 47247)"
94,0.0052090717656279595,-0.00040404040404051766,"(8427, 94361)"
390,0.0004937372750376812,-0.00040404040404051766,"(50856, 2991)"
330,-0.0006599192323896996,-0.00040404040404051766,"(55820, 71585)"
388,0.0014353411453495446,-0.00040404040404051766,"(73326, 46233)"
184,0.00013791841967145113,-0.00040404040404051766,"(55215, 6579)"
116,4.5575631174049613e-05,-0.00040404040404051766,"(30516, 15714)"
114,0.040967126876900656,-0.00040404040404051766,"(10148, 4571)"
111,-0.00019609855763363937,-0.00040404040404051766,"(65273, 68631)"
71,0.0004983209580337877,-0.00040404040404051766,"(12843, 92344)"
314,0.0014357116504411516,-0.00040404040404051766,"(32457, 11554)"
106,0.007273422910988536,-0.00040404040404051766,"(37466, 66026)"
353,0.007944576071933163,-0.00040404040404051766,"(69898, 32538)"
175,-0.0010129976657311524,-0.00040404040404051766,"(74019, 65937)"
316,0.001848869599647751,-0.00040404040404051766,"(49656, 69710)"
360,0.0007143652570546777,-0.00040404040404051766,"(35834, 44390)"
136,0.004095250885606833,-0.00040404040404051766,"(89940, 95184)"
121,3.682101045601738e-05,-0.00040404040404051766,"(97920, 30854)"
326,0.0001790333313098913,-0.00040404040404051766,"(37528, 87299)"
74,0.019959324189932015,-0.00040404040404051766,"(31834, 70507)"
365,0.003993608088860623,-0.00040404040404051766,"(15433, 50157)"
132,0.00072265349807632,-0.00040404040404051766,"(49566, 11022)"
181,-0.000457237116029352,-0.00040404040404051766,"(11228, 61969)"
202,0.0029250058813845847,-0.00040404040404051766,"(6272, 91772)"
126,0.0002417599379544999,-0.00040404040404051766,"(1141, 45048)"
90,-0.00012295968382564082,-0.00040404040404051766,"(32375, 53523)"
322,0.0010115614745684898,-0.0008080808080808133,"(83407, 78974)"
317,0.002424430049815074,-0.0008080808080808133,"(88003, 92320)"
321,0.004184220678270983,-0.0008080808080808133,"(37504, 76959)"
167,0.0013366422424928026,-0.0008080808080808133,"(95567, 50073)"
262,0.003465872938230391,-0.0008080808080808133,"(59308, 15693)"
92,0.008212404911010884,-0.0008080808080808133,"(39598, 54507)"
174,0.008239981420649939,-0.0008080808080808133,"(10566, 90573)"
264,0.0016534998844962845,-0.0008080808080808133,"(86091, 81599)"
255,0.006664603219969867,-0.0008080808080808133,"(13617, 21088)"
266,-0.00043843549907363055,-0.0008080808080808133,"(91522, 52369)"
313,-0.0009712326443133967,-0.0008080808080808133,"(52972, 17740)"
311,-0.0009786896193697825,-0.0008080808080808133,"(26553, 12411)"
272,-0.0011272473637141678,-0.0008080808080808133,"(67415, 21562)"
301,-0.0009567506860461428,-0.0008080808080808133,"(98221, 98653)"
396,-0.0003833007258388088,-0.0008080808080808133,"(58216, 54381)"
355,-0.0011304461428553458,-0.0008080808080808133,"(30548, 81417)"
394,0.014144312278965704,-0.0008080808080808133,"(38635, 81787)"
329,0.0009349626129858124,-0.0008080808080808133,"(53250, 31461)"
205,-0.0013489022638596693,-0.0008080808080808133,"(35173, 8974)"
358,-0.000982127234806368,-0.0008080808080808133,"(65245, 39861)"
203,0.002404631863055534,-0.0008080808080808133,"(50048, 99285)"
222,0.0013019118719030387,-0.0008080808080808133,"(50941, 43925)"
353,4.143344136792182e-05,-0.0008080808080808133,"(47178, 19946)"
369,0.010989148542636523,-0.0008080808080808133,"(53765, 32377)"
372,0.029111281407613737,-0.0008080808080808133,"(69729, 91814)"
232,-0.0007421881253696083,-0.0008080808080808133,"(67959, 94875)"
62,-0.00023564225006786343,-0.0008080808080808133,"(32206, 55537)"
377,0.0013221266251967068,-0.0008080808080808133,"(44907, 24263)"
62,0.0021291860217570457,-0.0008080808080808133,"(93778, 6659)"
347,0.006497578568505774,-0.0008080808080808133,"(36554, 48080)"
235,0.00039908650113212873,-0.0008080808080808133,"(16018, 31480)"
71,0.0001864708402577464,-0.0008080808080808133,"(37601, 48813)"
170,0.0029632657272847807,-0.0008080808080808133,"(37594, 74526)"
189,-0.0006628230812095459,-0.0008080808080808133,"(63293, 70627)"
341,-0.0010716174498317799,-0.0008080808080808133,"(15516, 66690)"
77,-0.000639960705816095,-0.0008080808080808133,"(3540, 26687)"
64,0.002451846749963099,-0.0008080808080808133,"(75472, 94156)"
240,0.002888834418499603,-0.0008080808080808133,"(36503, 25835)"
243,-0.00013192428241146081,-0.0008080808080808133,"(93727, 74376)"
385,0.008198265240504488,-0.0008080808080808133,"(4862, 36484)"
386,0.003529507584961261,-0.0008080808080808133,"(11447, 49118)"
337,-0.00020520589862521588,-0.0008080808080808133,"(9300, 51729)"
68,0.001489584117620707,-0.0008080808080808133,"(33433, 59874)"
180,-0.00026404881496028265,-0.0008080808080808133,"(89213, 60220)"
178,0.0018272883969030207,-0.0008080808080808133,"(34592, 23198)"
250,-1.2087547490796657e-05,-0.0008080808080808133,"(39421, 45627)"
87,-0.0007367839372710294,-0.0008080808080808133,"(70600, 2026)"
153,0.0017564984639844017,-0.0008080808080808133,"(30877, 91244)"
160,-0.001018819038767299,-0.0008080808080808133,"(37847, 72768)"
95,0.008775505662706323,-0.0008080808080808133,"(70209, 41317)"
391,0.0043913573980562115,-0.0008080808080808133,"(83879, 36530)"
316,-0.00036400844441383806,-0.0008080808080808133,"(63900, 60190)"
40,0.0013331683394203209,-0.0008080808080808133,"(83875, 34086)"
253,-0.0007979267559092285,-0.0008080808080808133,"(5414, 53759)"
321,0.004039539225513034,-0.0008080808080808133,"(40235, 70570)"
247,-0.0006781797098450448,-0.0008080808080808133,"(28304, 78438)"
240,0.0030474652297068916,-0.0008080808080808133,"(37417, 61302)"
189,-0.0005440286084831547,-0.0008080808080808133,"(47243, 4905)"
374,-0.0017280114082769416,-0.0008080808080808133,"(42969, 63107)"
231,0.00654867467912662,-0.0008080808080808133,"(52212, 87860)"
372,0.0020125596022874115,-0.0008080808080808133,"(36879, 55331)"
195,-0.00040467319863621287,-0.0008080808080808133,"(67379, 68920)"
223,0.00014054745398728308,-0.0008080808080808133,"(8259, 35215)"
222,0.00013677558919333865,-0.0008080808080808133,"(88228, 35713)"
131,0.00019272685031468395,-0.0008080808080808133,"(75721, 76989)"
134,0.003385029345149948,-0.0008080808080808133,"(44335, 88007)"
365,-0.00047798804575668874,-0.0008080808080808133,"(14625, 1349)"
218,0.0009413514714509963,-0.0008080808080808133,"(7033, 62930)"
207,-0.0007355398916564782,-0.0008080808080808133,"(59954, 95163)"
135,-0.001188869997102715,-0.0008080808080808133,"(13165, 330)"
136,0.009373793186437607,-0.0008080808080808133,"(77468, 66907)"
215,0.001819641495663632,-0.0008080808080808133,"(515, 5626)"
144,0.013878219091390115,-0.0008080808080808133,"(84273, 60550)"
87,-0.0003021583786163018,-0.0008080808080808133,"(35924, 4813)"
138,0.004096675937835026,-0.0008080808080808133,"(13077, 79244)"
357,0.004370013080721602,-0.0008080808080808133,"(92973, 85967)"
214,-0.00020753931743791587,-0.0008080808080808133,"(81337, 66095)"
